,Unnamed: 0,sequence,sid,pos_acts_toeachother,neg_acts_toeachother,pos_acts_together,neg_acts_together,pos_char1_acts,neg_char1_acts,pos_char2_acts,neg_char2_acts,pos,neg,filename,unique_ID,29:posFramesFired,30:negFramesFired,31:otherFramesFired,32:posFramewrtCharFired,33:negFramewrtCharFired,34:otherFrameswrtCharFired
585,585,73,s38,0,0,0,0,0,0,0,0,0,0,conrad.heart.0.1.sent,conrad.heart.0.1.sents38,0,0,0,0,0,0
586,586,74,s2,0,0,0,0,0,0,0,0,0,1,cooper.last.1.4.sent,cooper.last.1.4.sents2,0,0,2,0,0,0
587,587,74,s10,0,0,0,0,1,0,0,0,1,2,cooper.last.1.4.sent,cooper.last.1.4.sents10,1,1,0,0,0,0
588,588,74,s11,0,0,0,0,0,0,0,0,1,1,cooper.last.1.4.sent,cooper.last.1.4.sents11,0,0,0,0,0,0
589,589,74,s20,0,0,0,0,0,0,0,0,0,0,cooper.last.1.4.sent,cooper.last.1.4.sents20,0,1,0,0,0,0
590,590,74,s22,0,0,0,0,0,0,0,0,0,0,cooper.last.1.4.sent,cooper.last.1.4.sents22,0,1,0,0,0,0
591,591,74,s26,0,0,0,0,0,0,0,0,0,0,cooper.last.1.4.sent,cooper.last.1.4.sents26,0,0,0,0,0,0
592,592,74,s28,0,0,0,1,0,1,0,0,0,4,cooper.last.1.4.sent,cooper.last.1.4.sents28,0,1,0,0,0,0
593,593,74,s29,0,0,0,0,0,2,0,0,0,0,cooper.last.1.4.sent,cooper.last.1.4.sents29,0,3,0,0,2,0
594,594,74,s30,0,0,0,0,0,0,0,0,0,0,cooper.last.1.4.sent,cooper.last.1.4.sents30,0,1,0,0,1,0
595,595,75,s2,0,0,0,0,0,0,0,0,0,1,cooper.last.3.8.sent,cooper.last.3.8.sents2,0,0,2,0,0,1
596,596,75,s10,0,0,0,0,0,0,0,0,0,1,cooper.last.3.8.sent,cooper.last.3.8.sents10,1,1,0,0,0,0
597,597,75,s17,0,0,0,0,0,0,0,0,0,0,cooper.last.3.8.sent,cooper.last.3.8.sents17,0,0,1,0,0,0
598,598,75,s18,0,0,0,1,0,0,0,1,0,0,cooper.last.3.8.sent,cooper.last.3.8.sents18,1,0,0,1,0,0
599,599,75,s21,0,0,0,0,0,0,0,0,0,0,cooper.last.3.8.sent,cooper.last.3.8.sents21,0,0,0,0,0,0
600,600,76,s2,0,0,0,0,0,0,0,0,0,1,cooper.last.7.8.sent,cooper.last.7.8.sents2,0,0,2,0,0,0
601,601,76,s8,0,0,1,0,0,0,0,0,0,0,cooper.last.7.8.sent,cooper.last.7.8.sents8,0,0,0,0,0,0
602,602,76,s10,0,0,0,0,1,0,0,0,1,2,cooper.last.7.8.sent,cooper.last.7.8.sents10,1,1,0,0,0,0
603,603,76,s18,0,0,0,1,0,0,0,1,0,0,cooper.last.7.8.sent,cooper.last.7.8.sents18,1,0,0,1,0,0
604,604,76,s22,0,0,0,0,0,0,0,0,0,0,cooper.last.7.8.sent,cooper.last.7.8.sents22,0,1,0,0,1,0
605,605,76,s23,0,0,1,0,0,0,0,0,2,0,cooper.last.7.8.sent,cooper.last.7.8.sents23,1,0,0,1,0,0
606,606,77,s15,0,0,0,0,0,0,0,0,0,0,cormier.iam.4.8.sent,cormier.iam.4.8.sents15,1,0,0,1,0,0
607,607,77,s16,0,0,0,0,0,0,0,0,0,0,cormier.iam.4.8.sent,cormier.iam.4.8.sents16,0,0,2,0,0,1
608,608,77,s18,0,1,0,1,0,0,0,0,0,1,cormier.iam.4.8.sent,cormier.iam.4.8.sents18,0,0,1,0,0,0
609,609,77,s32,0,0,0,0,0,0,0,0,0,0,cormier.iam.4.8.sent,cormier.iam.4.8.sents32,1,0,0,1,0,0
610,610,77,s33,0,0,0,0,0,0,0,0,0,0,cormier.iam.4.8.sent,cormier.iam.4.8.sents33,0,0,0,0,0,0
611,611,77,s75,0,0,0,0,0,0,0,0,0,0,cormier.iam.4.8.sent,cormier.iam.4.8.sents75,0,0,0,0,0,0
612,612,78,s3,0,0,0,0,0,0,0,0,0,0,cuningham.hours.0.4.sent,cuningham.hours.0.4.sents3,1,0,0,1,0,0
613,613,78,s10,0,0,0,0,0,0,0,0,0,0,cuningham.hours.0.4.sent,cuningham.hours.0.4.sents10,1,0,0,1,0,0
614,614,78,s21,0,0,0,1,0,0,0,0,0,0,cuningham.hours.0.4.sent,cuningham.hours.0.4.sents21,0,0,0,0,0,0
615,615,78,s22,0,0,1,0,0,0,0,0,2,1,cuningham.hours.0.4.sent,cuningham.hours.0.4.sents22,0,0,0,0,0,0
616,616,78,s23,0,0,0,1,0,0,0,0,3,0,cuningham.hours.0.4.sent,cuningham.hours.0.4.sents23,1,0,0,1,0,0
617,617,78,s35,0,0,0,0,0,0,0,0,0,0,cuningham.hours.0.4.sent,cuningham.hours.0.4.sents35,1,0,0,1,0,0
618,618,78,s59,0,0,0,0,0,0,0,0,0,0,cuningham.hours.0.4.sent,cuningham.hours.0.4.sents59,2,0,0,2,0,0
619,619,78,s60,0,0,1,0,0,0,0,0,1,0,cuningham.hours.0.4.sent,cuningham.hours.0.4.sents60,1,0,0,1,0,0
620,620,78,s68,0,0,0,0,0,0,0,0,0,0,cuningham.hours.0.4.sent,cuningham.hours.0.4.sents68,0,0,1,0,0,1
621,621,79,s16,0,0,0,0,0,0,0,0,0,0,danticat.breath.0.3.sent,danticat.breath.0.3.sents16,1,0,0,1,0,0
622,622,79,s48,0,0,0,0,0,0,0,0,0,0,danticat.breath.0.3.sent,danticat.breath.0.3.sents48,0,0,1,0,0,0
623,623,79,s52,0,0,0,0,0,0,0,0,0,0,danticat.breath.0.3.sent,danticat.breath.0.3.sents52,0,0,0,0,0,0
624,624,79,s56,0,0,0,0,1,0,0,0,0,0,danticat.breath.0.3.sent,danticat.breath.0.3.sents56,1,3,0,1,1,0
625,625,79,s57,0,0,0,1,0,0,0,0,0,0,danticat.breath.0.3.sent,danticat.breath.0.3.sents57,0,0,0,0,0,0
626,626,79,s58,0,0,0,0,0,0,0,0,0,0,danticat.breath.0.3.sent,danticat.breath.0.3.sents58,0,0,0,0,0,0
627,627,80,s0,0,0,0,0,1,0,0,0,1,0,danticat.breath.2.7.sent,danticat.breath.2.7.sents0,0,0,1,0,0,1
628,628,80,s1,0,0,0,0,0,0,0,0,0,0,danticat.breath.2.7.sent,danticat.breath.2.7.sents1,0,0,2,0,0,2
629,629,80,s2,0,0,0,0,0,0,0,0,0,0,danticat.breath.2.7.sent,danticat.breath.2.7.sents2,0,0,2,0,0,0
630,630,80,s3,0,0,0,1,0,0,0,0,0,0,danticat.breath.2.7.sent,danticat.breath.2.7.sents3,2,0,1,1,0,1
631,631,80,s6,0,0,0,0,0,0,0,0,1,0,danticat.breath.2.7.sent,danticat.breath.2.7.sents6,0,0,1,0,0,0
632,632,80,s9,0,0,0,0,0,0,0,0,0,0,danticat.breath.2.7.sent,danticat.breath.2.7.sents9,0,0,0,0,0,0
633,633,81,s25,1,0,0,0,1,0,0,0,0,0,danticat.breath.6.7.sent,danticat.breath.6.7.sents25,0,0,0,0,0,0
634,634,81,s26,0,0,0,0,0,0,0,0,0,0,danticat.breath.6.7.sent,danticat.breath.6.7.sents26,1,0,0,0,0,0
635,635,81,s28,0,0,0,0,0,0,0,0,0,0,danticat.breath.6.7.sent,danticat.breath.6.7.sents28,1,0,0,1,0,0
636,636,81,s32,0,0,0,1,0,0,0,0,0,0,danticat.breath.6.7.sent,danticat.breath.6.7.sents32,0,0,2,0,0,2
637,637,81,s36,0,0,0,0,0,0,0,0,0,2,danticat.breath.6.7.sent,danticat.breath.6.7.sents36,1,3,0,1,3,0
638,638,81,s37,0,0,0,0,0,0,0,0,1,0,danticat.breath.6.7.sent,danticat.breath.6.7.sents37,0,0,0,0,0,0
639,639,81,s50,0,0,1,0,0,0,0,0,1,1,danticat.breath.6.7.sent,danticat.breath.6.7.sents50,1,0,0,1,0,0
640,640,81,s51,0,0,0,0,0,0,1,0,1,0,danticat.breath.6.7.sent,danticat.breath.6.7.sents51,0,0,0,0,0,0
641,641,81,s52,0,0,0,0,0,0,0,0,0,0,danticat.breath.6.7.sent,danticat.breath.6.7.sents52,0,0,0,0,0,0
642,642,81,s54,0,0,0,0,0,0,0,0,0,0,danticat.breath.6.7.sent,danticat.breath.6.7.sents54,0,1,0,0,0,0
643,643,82,s9,0,0,0,0,0,0,0,0,0,0,dickens.bleak.2.11.sent,dickens.bleak.2.11.sents9,0,0,0,0,0,0
644,644,82,s14,0,0,0,0,0,0,0,0,0,0,dickens.bleak.2.11.sent,dickens.bleak.2.11.sents14,0,0,0,0,0,0
645,645,82,s68,0,0,0,0,0,0,0,0,0,0,dickens.bleak.2.11.sent,dickens.bleak.2.11.sents68,0,0,0,0,0,0
646,646,82,s70,0,0,1,0,0,0,0,0,0,0,dickens.bleak.2.11.sent,dickens.bleak.2.11.sents70,0,0,0,0,0,0
647,647,82,s94,0,0,0,2,0,0,0,0,0,2,dickens.bleak.2.11.sent,dickens.bleak.2.11.sents94,0,1,0,0,0,0
648,648,82,s98,0,0,0,1,0,0,0,1,0,1,dickens.bleak.2.11.sent,dickens.bleak.2.11.sents98,0,1,0,0,1,0
649,649,83,s7,0,0,0,0,0,0,0,0,1,0,dickens.bleak.3.17.sent,dickens.bleak.3.17.sents7,2,0,0,1,0,0
650,650,83,s8,0,0,0,0,0,0,0,0,0,0,dickens.bleak.3.17.sent,dickens.bleak.3.17.sents8,0,0,0,0,0,0
651,651,83,s43,0,0,0,0,0,0,0,0,0,0,dickens.bleak.3.17.sent,dickens.bleak.3.17.sents43,1,0,0,0,0,0
652,652,83,s46,0,0,0,0,0,1,0,0,0,1,dickens.bleak.3.17.sent,dickens.bleak.3.17.sents46,0,0,2,0,0,1
653,653,83,s67,0,0,0,0,0,0,0,1,0,0,dickens.bleak.3.17.sent,dickens.bleak.3.17.sents67,0,1,0,0,1,0
654,654,83,s101,0,0,0,0,0,0,0,0,0,0,dickens.bleak.3.17.sent,dickens.bleak.3.17.sents101,0,0,0,0,0,0
655,655,84,s6,0,0,0,0,0,1,0,0,0,0,dickens.bleak.14.17.sent,dickens.bleak.14.17.sents6,1,0,0,0,0,0
656,656,84,s77,0,0,0,0,1,0,0,0,0,0,dickens.bleak.14.17.sent,dickens.bleak.14.17.sents77,1,0,0,1,0,0
657,657,84,s80,0,0,0,0,1,0,0,0,0,0,dickens.bleak.14.17.sent,dickens.bleak.14.17.sents80,1,0,0,0,0,0
658,658,84,s90,0,0,0,0,0,0,0,0,0,0,dickens.bleak.14.17.sent,dickens.bleak.14.17.sents90,1,0,0,0,0,0
659,659,84,s108,0,0,0,0,0,0,1,0,0,0,dickens.bleak.14.17.sent,dickens.bleak.14.17.sents108,2,0,0,0,0,0
660,660,85,s16,0,0,0,0,0,0,0,0,1,1,dickens.bleak.14.19.sent,dickens.bleak.14.19.sents16,0,0,0,0,0,0
661,661,85,s37,0,0,0,1,0,0,0,0,0,0,dickens.bleak.14.19.sent,dickens.bleak.14.19.sents37,0,0,0,0,0,0
662,662,85,s65,0,0,0,0,0,0,0,0,0,0,dickens.bleak.14.19.sent,dickens.bleak.14.19.sents65,0,0,0,0,0,0
663,663,85,s66,1,0,0,0,0,0,0,0,0,0,dickens.bleak.14.19.sent,dickens.bleak.14.19.sents66,1,0,0,1,0,0
664,664,85,s77,0,0,1,0,0,0,0,1,0,0,dickens.bleak.14.19.sent,dickens.bleak.14.19.sents77,1,0,0,0,0,0
665,665,85,s106,0,1,0,0,0,0,0,1,0,0,dickens.bleak.14.19.sent,dickens.bleak.14.19.sents106,0,0,0,0,0,0
666,666,86,s60,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.18.sent,dickens.bleak.17.18.sents60,0,0,0,0,0,0
667,667,86,s79,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.18.sent,dickens.bleak.17.18.sents79,0,0,0,0,0,0
668,668,86,s80,0,0,0,0,0,0,1,0,0,0,dickens.bleak.17.18.sent,dickens.bleak.17.18.sents80,1,0,0,0,0,0
669,669,86,s82,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.18.sent,dickens.bleak.17.18.sents82,0,0,0,0,0,0
670,670,86,s108,0,0,1,0,0,0,0,0,0,0,dickens.bleak.17.18.sent,dickens.bleak.17.18.sents108,2,0,0,1,0,0
671,671,86,s109,0,0,0,0,1,0,0,0,0,0,dickens.bleak.17.18.sent,dickens.bleak.17.18.sents109,0,0,0,0,0,0
672,672,86,s114,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.18.sent,dickens.bleak.17.18.sents114,0,0,0,0,0,0
673,673,86,s116,0,0,1,0,0,0,0,0,0,0,dickens.bleak.17.18.sent,dickens.bleak.17.18.sents116,2,0,0,1,0,0
674,674,86,s117,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.18.sent,dickens.bleak.17.18.sents117,0,0,0,0,0,0
675,675,86,s118,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.18.sent,dickens.bleak.17.18.sents118,0,0,0,0,0,0
676,676,86,s122,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.18.sent,dickens.bleak.17.18.sents122,0,0,2,0,0,0
677,677,87,s0,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.19.sent,dickens.bleak.17.19.sents0,0,0,0,0,0,0
678,678,87,s21,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.19.sent,dickens.bleak.17.19.sents21,0,0,0,0,0,0
679,679,87,s22,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.19.sent,dickens.bleak.17.19.sents22,0,0,1,0,0,1
680,680,87,s73,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.19.sent,dickens.bleak.17.19.sents73,0,0,0,0,0,0
681,681,87,s74,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.19.sent,dickens.bleak.17.19.sents74,1,0,0,0,0,0
682,682,87,s75,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.19.sent,dickens.bleak.17.19.sents75,1,0,0,1,0,0
683,683,87,s77,0,0,0,0,0,0,1,1,1,0,dickens.bleak.17.19.sent,dickens.bleak.17.19.sents77,1,0,0,1,0,0
684,684,87,s78,0,0,0,0,0,0,1,0,0,0,dickens.bleak.17.19.sent,dickens.bleak.17.19.sents78,0,0,0,0,0,0
685,685,87,s109,0,0,0,0,1,0,0,0,0,0,dickens.bleak.17.19.sent,dickens.bleak.17.19.sents109,0,0,0,0,0,0
686,686,87,s113,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.19.sent,dickens.bleak.17.19.sents113,0,0,0,0,0,0
687,687,87,s114,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.19.sent,dickens.bleak.17.19.sents114,0,0,0,0,0,0
688,688,87,s115,0,0,0,0,0,0,0,0,0,0,dickens.bleak.17.19.sent,dickens.bleak.17.19.sents115,0,0,0,0,0,0
689,689,87,s116,0,0,0,0,1,0,0,0,0,0,dickens.bleak.17.19.sent,dickens.bleak.17.19.sents116,2,0,0,1,0,0
690,690,88,s26,0,0,0,0,0,0,0,0,0,0,dickens.david.9.15.sent,dickens.david.9.15.sents26,2,0,1,2,0,0
691,691,88,s29,0,0,0,0,0,0,0,0,0,0,dickens.david.9.15.sent,dickens.david.9.15.sents29,0,0,0,0,0,0
692,692,88,s31,0,0,0,0,0,0,0,0,0,0,dickens.david.9.15.sent,dickens.david.9.15.sents31,1,0,0,1,0,0
693,693,88,s35,1,0,0,0,0,0,1,0,1,1,dickens.david.9.15.sent,dickens.david.9.15.sents35,2,0,0,2,0,0
694,694,88,s36,0,0,0,1,0,0,0,0,0,0,dickens.david.9.15.sent,dickens.david.9.15.sents36,1,0,0,0,0,0
695,695,88,s39,0,0,0,0,0,0,0,0,0,0,dickens.david.9.15.sent,dickens.david.9.15.sents39,1,0,0,1,0,0
696,696,88,s40,0,0,1,0,0,0,0,0,0,0,dickens.david.9.15.sent,dickens.david.9.15.sents40,1,0,0,1,0,0
697,697,89,s22,0,0,1,0,0,0,0,0,1,1,dickens.great.4.9.sent,dickens.great.4.9.sents22,0,0,0,0,0,0
698,698,89,s24,0,0,0,0,2,0,0,0,0,0,dickens.great.4.9.sent,dickens.great.4.9.sents24,1,0,0,0,0,0
699,699,89,s25,0,0,0,0,0,0,0,0,0,0,dickens.great.4.9.sent,dickens.great.4.9.sents25,0,0,1,0,0,1
700,700,89,s34,0,0,1,0,0,0,0,0,0,0,dickens.great.4.9.sent,dickens.great.4.9.sents34,1,0,0,1,0,0
701,701,89,s37,0,0,0,0,0,0,0,0,0,0,dickens.great.4.9.sent,dickens.great.4.9.sents37,0,0,0,0,0,0
702,702,89,s40,0,0,0,1,0,0,0,1,0,2,dickens.great.4.9.sent,dickens.great.4.9.sents40,0,0,0,0,0,0
703,703,90,s9,0,0,1,1,0,0,0,0,2,0,dickens.great.5.9.sent,dickens.great.5.9.sents9,0,1,0,0,0,0
704,704,90,s10,0,0,0,1,0,0,0,0,0,0,dickens.great.5.9.sent,dickens.great.5.9.sents10,0,2,1,0,0,1
705,705,90,s11,0,0,0,1,0,0,0,0,0,0,dickens.great.5.9.sent,dickens.great.5.9.sents11,0,1,0,0,0,0
706,706,90,s20,0,0,0,1,0,0,0,0,0,0,dickens.great.5.9.sent,dickens.great.5.9.sents20,0,0,0,0,0,0
707,707,90,s22,0,0,0,0,0,0,1,0,0,0,dickens.great.5.9.sent,dickens.great.5.9.sents22,0,0,0,0,0,0
708,708,90,s23,0,0,0,0,0,0,1,0,0,0,dickens.great.5.9.sent,dickens.great.5.9.sents23,0,0,0,0,0,0
709,709,90,s24,0,0,0,0,0,0,0,0,0,0,dickens.great.5.9.sent,dickens.great.5.9.sents24,1,0,0,1,0,0
710,710,90,s35,0,0,0,0,0,0,0,0,0,1,dickens.great.5.9.sent,dickens.great.5.9.sents35,0,1,0,0,1,0
711,711,90,s36,0,0,0,0,0,0,0,1,0,1,dickens.great.5.9.sent,dickens.great.5.9.sents36,1,1,0,0,0,0
712,712,90,s44,0,0,0,0,0,0,0,0,0,0,dickens.great.5.9.sent,dickens.great.5.9.sents44,2,0,0,0,0,0
713,713,91,s17,0,0,1,0,0,0,0,0,0,0,dickens.great.6.9.sent,dickens.great.6.9.sents17,0,0,0,0,0,0
714,714,91,s18,0,0,1,0,0,0,0,0,0,0,dickens.great.6.9.sent,dickens.great.6.9.sents18,1,0,0,1,0,0
715,715,91,s19,0,0,0,0,0,0,0,0,0,0,dickens.great.6.9.sent,dickens.great.6.9.sents19,1,0,0,1,0,0
716,716,91,s36,0,0,0,0,0,0,0,1,1,0,dickens.great.6.9.sent,dickens.great.6.9.sents36,1,1,0,0,0,0
717,717,91,s37,0,0,0,0,0,0,0,0,0,0,dickens.great.6.9.sent,dickens.great.6.9.sents37,0,0,0,0,0,0
718,718,91,s40,0,0,0,1,0,0,0,1,0,2,dickens.great.6.9.sent,dickens.great.6.9.sents40,0,0,0,0,0,0
719,719,91,s42,0,0,0,0,0,0,0,0,0,0,dickens.great.6.9.sent,dickens.great.6.9.sents42,0,0,0,0,0,0
720,720,91,s45,0,0,0,0,0,0,0,0,0,0,dickens.great.6.9.sent,dickens.great.6.9.sents45,1,0,0,1,0,0
721,721,92,s4,0,0,0,0,1,0,0,0,2,0,dickens.great.7.9.sent,dickens.great.7.9.sents4,1,0,1,0,0,0
722,722,92,s8,0,0,0,0,0,0,0,0,0,0,dickens.great.7.9.sent,dickens.great.7.9.sents8,0,0,1,0,0,0
723,723,92,s13,0,0,0,0,0,0,0,0,0,0,dickens.great.7.9.sent,dickens.great.7.9.sents13,3,0,0,1,0,0
724,724,92,s20,0,0,0,1,0,0,0,0,0,1,dickens.great.7.9.sent,dickens.great.7.9.sents20,0,0,0,0,0,0
725,725,92,s22,0,0,1,0,0,0,0,0,0,0,dickens.great.7.9.sent,dickens.great.7.9.sents22,0,0,0,0,0,0
726,726,92,s27,0,0,1,0,0,0,0,0,2,0,dickens.great.7.9.sent,dickens.great.7.9.sents27,1,0,0,1,0,0
727,727,92,s30,0,0,1,0,0,0,0,0,2,0,dickens.great.7.9.sent,dickens.great.7.9.sents30,1,0,0,1,0,0
728,728,92,s33,0,0,0,0,0,0,0,0,0,0,dickens.great.7.9.sent,dickens.great.7.9.sents33,0,0,0,0,0,0
729,729,93,s8,0,0,0,0,0,0,0,0,0,0,dickens.great.9.11.sent,dickens.great.9.11.sents8,0,0,1,0,0,0
730,730,93,s9,0,0,1,1,0,0,0,0,2,0,dickens.great.9.11.sent,dickens.great.9.11.sents9,0,1,0,0,0,0
731,731,93,s10,0,0,0,1,0,0,0,0,0,0,dickens.great.9.11.sent,dickens.great.9.11.sents10,0,2,1,0,0,1
732,732,93,s11,0,0,0,0,0,1,0,0,0,0,dickens.great.9.11.sent,dickens.great.9.11.sents11,0,1,0,0,0,0
733,733,93,s21,0,0,0,0,0,0,0,0,0,0,dickens.great.9.11.sent,dickens.great.9.11.sents21,0,0,0,0,0,0
734,734,93,s42,0,0,0,0,1,0,0,0,1,1,dickens.great.9.11.sent,dickens.great.9.11.sents42,0,0,0,0,0,0
735,735,93,s44,0,0,0,0,0,0,0,0,0,0,dickens.great.9.11.sent,dickens.great.9.11.sents44,2,0,0,0,0,0
736,736,94,s3,0,0,0,0,0,0,1,2,0,0,dickens.hard.7.10.sent,dickens.hard.7.10.sents3,0,1,1,0,0,1
737,737,94,s4,0,0,0,0,0,0,0,0,2,0,dickens.hard.7.10.sent,dickens.hard.7.10.sents4,2,0,0,1,0,0
738,738,94,s23,0,0,0,1,0,0,1,0,0,0,dickens.hard.7.10.sent,dickens.hard.7.10.sents23,2,1,1,0,1,1
739,739,94,s24,0,0,0,1,0,1,0,0,0,1,dickens.hard.7.10.sent,dickens.hard.7.10.sents24,0,1,0,0,1,0
740,740,94,s29,0,0,0,0,0,0,0,0,0,0,dickens.hard.7.10.sent,dickens.hard.7.10.sents29,0,0,0,0,0,0
741,741,95,s12,0,0,0,0,0,0,1,0,0,0,dostoevsky.brothers.0.1.sent,dostoevsky.brothers.0.1.sents12,2,0,0,1,0,0
742,742,95,s13,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.0.1.sent,dostoevsky.brothers.0.1.sents13,0,0,0,0,0,0
743,743,95,s46,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.0.1.sent,dostoevsky.brothers.0.1.sents46,1,0,0,0,0,0
744,744,95,s50,0,0,0,0,0,0,0,1,0,0,dostoevsky.brothers.0.1.sent,dostoevsky.brothers.0.1.sents50,1,0,0,0,0,0
745,745,95,s54,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.0.1.sent,dostoevsky.brothers.0.1.sents54,1,0,0,1,0,0
746,746,95,s55,0,0,0,0,0,0,1,0,0,0,dostoevsky.brothers.0.1.sent,dostoevsky.brothers.0.1.sents55,2,0,0,1,0,0
747,747,95,s76,0,0,2,0,0,0,0,0,0,0,dostoevsky.brothers.0.1.sent,dostoevsky.brothers.0.1.sents76,1,0,0,0,0,0
748,748,96,s12,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents12,2,0,0,1,0,0
749,749,96,s13,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents13,0,0,0,0,0,0
750,750,96,s23,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents23,1,0,0,1,0,0
751,751,96,s29,0,0,0,0,0,0,0,0,1,0,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents29,1,0,0,1,0,0
752,752,96,s44,0,0,0,1,0,0,0,0,0,0,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents44,0,0,0,0,0,0
753,753,96,s46,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents46,1,0,0,1,0,0
754,754,96,s50,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents50,1,0,0,0,0,0
755,755,96,s54,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents54,1,0,0,1,0,0
756,756,96,s55,0,0,0,0,0,0,1,0,0,0,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents55,2,0,0,1,0,0
757,757,96,s60,0,0,0,0,0,0,0,0,0,1,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents60,0,0,0,0,0,0
758,758,96,s72,0,0,0,0,0,0,0,1,0,0,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents72,0,1,1,0,0,1
759,759,96,s76,0,0,1,0,0,0,1,0,1,0,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents76,1,0,0,0,0,0
760,760,97,s12,0,0,0,0,1,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents12,2,0,0,0,0,0
761,761,97,s13,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents13,0,0,0,0,0,0
762,762,97,s46,0,0,0,0,0,0,0,0,1,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents46,1,0,0,1,0,0
763,763,97,s50,0,0,0,0,0,1,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents50,1,0,0,0,0,0
764,764,97,s52,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents52,1,0,0,1,0,0
765,765,97,s54,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents54,1,0,0,0,0,0
766,766,97,s55,0,0,1,0,0,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents55,2,0,0,0,0,0
767,767,97,s56,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents56,1,0,0,1,0,0
768,768,97,s76,0,0,2,0,0,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents76,1,0,0,0,0,0
769,769,98,s1,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.3.7.sent,dostoevsky.brothers.3.7.sents1,3,0,1,0,0,0
770,770,98,s7,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.3.7.sent,dostoevsky.brothers.3.7.sents7,0,0,0,0,0,0
771,771,98,s24,0,0,0,1,0,0,0,0,0,0,dostoevsky.brothers.3.7.sent,dostoevsky.brothers.3.7.sents24,0,0,0,0,0,0
772,772,98,s29,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.3.7.sent,dostoevsky.brothers.3.7.sents29,1,0,0,1,0,0
773,773,98,s31,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.3.7.sent,dostoevsky.brothers.3.7.sents31,2,0,0,2,0,0
774,774,99,s1,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents1,3,0,1,2,0,0
775,775,99,s3,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents3,0,0,0,0,0,0
776,776,99,s4,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents4,0,0,1,0,0,1
777,777,99,s8,0,0,1,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents8,1,1,0,0,0,0
